, lat, lon,Data Type
469,52.453050898280104,9.670927974202865,Ridge ML
470,52.45299627089037,9.6709156024948,Ridge ML
471,52.4529416435287,9.670903230696943,Ridge ML
472,52.45288701618838,9.6708908588301,Ridge ML
473,52.45283238888566,9.670878486841769,Ridge ML
474,52.45290335502967,9.670460173928468,Ridge ML
475,52.452972996183505,9.670045873962309,Ridge ML
476,52.45304130645654,9.669635605989365,Ridge ML
477,52.45310828000814,9.669229388903855,Ridge ML
478,52.4531739110695,9.668827241381146,Ridge ML
479,52.45323819393154,9.668429181918262,Ridge ML
480,52.45330112294277,9.668035228834935,Ridge ML
481,52.45336269253327,9.667645400204464,Ridge ML
482,52.453422897181646,9.667259713953968,Ridge ML
483,52.45348173143296,9.66687818780698,Ridge ML
484,52.4535391899035,9.666500839271569,Ridge ML
485,52.45359526726793,9.666127685679342,Ridge ML
486,52.45364995827666,9.665758744130457,Ridge ML
487,52.45370325772537,9.665394031589566,Ridge ML
488,52.453755160495014,9.665033564760048,Ridge ML
489,52.453805661527284,9.664677360161026,Ridge ML
490,52.453854755824025,9.664325434130024,Ridge ML
491,52.45390243845923,9.66397780278339,Ridge ML
492,52.45388459275943,9.663844818685211,Ridge ML
493,52.453829959879904,9.663832464060674,Ridge ML
494,52.45377532700239,9.663820109430725,Ridge ML
495,52.45372069412793,9.663807754790378,Ridge ML
496,52.453666061248406,9.66379540016584,Ridge ML
497,52.453611428375936,9.66378304552013,Ridge ML
498,52.45355679549641,9.663770690895593,Ridge ML
499,52.45350216262213,9.663758336255016,Ridge ML
500,52.453447529742604,9.663745981630477,Ridge ML
501,52.453392896868145,9.663733626990131,Ridge ML
502,52.45333826399386,9.663721272349555,Ridge ML
503,52.453283631114324,9.663708917725064,Ridge ML
504,52.453228998240036,9.663696563084487,Ridge ML
505,52.45317436536558,9.663684208444142,Ridge ML
506,52.4531197324911,9.663671853803843,Ridge ML
507,52.4530650996168,9.663659499163312,Ridge ML
508,52.45301046674052,9.6636471445281,Ridge ML
509,52.45295583386605,9.663634789887801,Ridge ML
510,52.45290120099175,9.663622435247271,Ridge ML
511,52.45284656812052,9.6636100805963,Ridge ML
512,52.45279193524622,9.66359772595577,Ridge ML
513,52.45273730236993,9.663585371320604,Ridge ML
514,52.45268266949871,9.66357301666963,Ridge ML
515,52.45262803662257,9.663560662034282,Ridge ML
516,52.452573403751344,9.663548307383309,Ridge ML
517,52.452518770880275,9.663535952732152,Ridge ML
518,52.45246413800399,9.663523598096985,Ridge ML
519,52.45240950513274,9.66351124344606,Ridge ML
520,52.45235487226167,9.663498888794903,Ridge ML
521,52.45230023939043,9.663486534143976,Ridge ML
522,52.45224560651755,9.663474179497953,Ridge ML
523,52.4521909736463,9.663461824847026,Ridge ML
524,52.452136340778296,9.663449470185473,Ridge ML
525,52.452081707905414,9.66343711553945,Ridge ML
526,52.4520270750374,9.663424760877897,Ridge ML
527,52.45197244216633,9.663412406226739,Ridge ML
528,52.45191780929651,9.663400051570319,Ridge ML
529,52.451863176428496,9.663387696908766,Ridge ML
530,52.451808543560645,9.663375342247027,Ridge ML
531,52.45175391069264,9.663362987585474,Ridge ML
532,52.45169927782297,9.663350632928871,Ridge ML
533,52.45164464495315,9.66333827827245,Ridge ML
534,52.45159001208837,9.663325923600269,Ridge ML
535,52.451535379218704,9.663313568943666,Ridge ML
536,52.45148074635391,9.66330121427153,Ridge ML
537,52.451426113489305,9.66328885959912,Ridge ML
538,52.45137148062451,9.663276504926985,Ridge ML
539,52.4513168477579,9.663264150259986,Ridge ML
540,52.45126221489653,9.663251795576947,Ridge ML
541,52.45120758202992,9.663239440909946,Ridge ML
542,52.45115294916854,9.663227086226954,Ridge ML
543,52.451098316306975,9.663214731544192,Ridge ML
544,52.4510436834436,9.663202376866565,Ridge ML
545,52.450989050580404,9.663190022188706,Ridge ML
546,52.450934417722074,9.663177667495317,Ridge ML
547,52.450879784863915,9.663165312801699,Ridge ML
548,52.45082515200559,9.66315295810831,Ridge ML
549,52.450770519145436,9.663140603420102,Ridge ML
550,52.45071588629051,9.663128248715855,Ridge ML
551,52.45066125343541,9.663115894011838,Ridge ML
552,52.45060662057866,9.663103539312774,Ridge ML
553,52.45055198772174,9.663091184613936,Ridge ML
554,52.45049735486986,9.66307882989934,Ridge ML
555,52.45044272201815,9.663066475184513,Ridge ML
556,52.45038808916952,9.663054120459243,Ridge ML
557,52.450333456319065,9.663041765739152,Ridge ML
